E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_134.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_134.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_134.jpg,0,1,0,30.1903
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_212.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_212.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_212.jpg,0,1,0,30.19028
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_289.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_289.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_289.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_361.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_361.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_361.jpg,0,1,0,30.19031
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_435.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_435.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_435.jpg,0,1,0,30.19031
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_508.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_508.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_508.jpg,0,1,0,30.19033
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_581.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_581.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_581.jpg,0,1,0,30.19031
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_653.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_653.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_653.jpg,0,1,0,30.19027
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_722.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_722.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_722.jpg,0,1,0,30.19028
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_793.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_793.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_793.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_862.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_862.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_862.jpg,0,1,0,30.1903
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_930.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_930.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_930.jpg,0,1,0,30.19032
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_48_998.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_48_998.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_48_998.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_078.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_078.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_078.jpg,0,1,0,30.19031
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_158.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_158.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_158.jpg,0,1,0,30.19022
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_225.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_225.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_225.jpg,0,1,0,30.19016
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_295.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_295.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_295.jpg,0,1,0,30.19014
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_362.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_362.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_362.jpg,0,1,0,30.19007
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_440.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_440.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_440.jpg,0,1,0,30.1899
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_517.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_517.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_517.jpg,0,1,0,30.19008
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_593.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_593.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_593.jpg,0,1,0,30.19012
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_668.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_668.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_668.jpg,0,1,0,30.19013
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_744.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_744.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_744.jpg,0,1,0,30.19036
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_818.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_818.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_818.jpg,0,1,0,30.19024
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_894.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_894.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_894.jpg,0,1,0,30.1902
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_49_969.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_49_969.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_49_969.jpg,0,1,0,30.1904
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_042.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_042.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_042.jpg,0,1,0,30.19027
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_114.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_114.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_114.jpg,0,1,0,30.19025
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_188.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_188.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_188.jpg,0,1,0,30.19022
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_262.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_262.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_262.jpg,0,1,0,30.18976
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_339.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_339.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_339.jpg,0,1,0,30.1905
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_411.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_411.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_411.jpg,0,1,0,30.19038
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_481.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_481.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_481.jpg,0,1,0,30.18945
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_553.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_553.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_553.jpg,0,1,0,30.19064
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_630.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_630.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_630.jpg,0.2,1,0,30.17966
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_697.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_697.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_697.jpg,0.35,1,0,30.16304
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_766.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_766.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_766.jpg,0,1,0,30.18793
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_833.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_833.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_833.jpg,0,1,0,30.18948
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_901.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_901.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_901.jpg,0,1,0,30.1902
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_50_978.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_50_978.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_50_978.jpg,0,1,0,30.19024
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_054.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_054.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_054.jpg,0,1,0,30.19072
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_122.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_122.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_122.jpg,0.05,1,0,30.19004
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_196.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_196.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_196.jpg,0.2,1,0,30.18015
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_271.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_271.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_271.jpg,0.4,1,0,30.15734
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_338.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_338.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_338.jpg,0.5500001,1,0,30.13959
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_406.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_406.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_406.jpg,0.7500002,1,0,30.11412
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_480.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_480.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_480.jpg,0,1,0,30.17276
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_555.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_555.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_555.jpg,0,1,0,30.18631
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_629.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_629.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_629.jpg,0,1,0,30.18939
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_695.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_695.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_695.jpg,0,1,0,30.18977
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_772.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_772.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_772.jpg,0,1,0,30.19122
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_850.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_850.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_850.jpg,0,1,0,30.19052
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_916.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_916.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_916.jpg,0.1,1,0,30.18782
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_51_993.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_51_993.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_51_993.jpg,0.3,1,0,30.17041
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_067.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_067.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_067.jpg,0.5000001,1,0,30.14516
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_142.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_142.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_142.jpg,0.7,1,0,30.11913
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_218.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_218.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_218.jpg,0,1,0,30.17609
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_288.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_288.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_288.jpg,0,1,0,30.18655
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_363.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_363.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_363.jpg,0,1,0,30.18602
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_437.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_437.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_437.jpg,0,1,0,30.19119
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_512.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_512.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_512.jpg,0.05,1,0,30.19016
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_587.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_587.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_587.jpg,0.25,1,0,30.17694
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_660.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_660.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_660.jpg,0.45,1,0,30.14994
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_732.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_732.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_732.jpg,0.6000001,1,0,30.13188
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_805.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_805.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_805.jpg,0.8000001,1,0,30.11096
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_884.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_884.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_884.jpg,1,1,0,30.09352
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_52_953.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_52_953.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_52_953.jpg,1,1,0,30.10557
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_028.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_028.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_028.jpg,0,1,0,30.16183
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_108.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_108.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_108.jpg,0,1,0,30.17845
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_187.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_187.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_187.jpg,0,1,0,30.18918
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_268.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_268.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_268.jpg,0,1,0,30.18998
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_351.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_351.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_351.jpg,0,1,0,30.18945
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_434.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_434.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_434.jpg,0,1,0,30.1907
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_516.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_516.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_516.jpg,0,1,0,30.19036
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_597.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_597.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_597.jpg,0,1,0,30.1909
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_679.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_679.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_679.jpg,0,1,0,30.1905
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_761.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_761.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_761.jpg,0,1,0,30.19077
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_841.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_841.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_841.jpg,0,1,0,30.18998
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_53_922.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_53_922.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_53_922.jpg,0.2,1,0,30.17959
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_003.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_003.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_003.jpg,0.4,1,0,30.15724
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_086.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_086.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_086.jpg,0.6000001,1,0,30.13298
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_154.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_154.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_154.jpg,0,1,0,30.17771
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_223.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_223.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_223.jpg,0,1,0,30.1875
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_291.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_291.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_291.jpg,0,1,0,30.18982
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_360.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_360.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_360.jpg,0,1,0,30.19021
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_431.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_431.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_431.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_499.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_499.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_499.jpg,0,1,0,30.19045
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_570.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_570.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_570.jpg,0,1,0,30.1903
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_638.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_638.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_638.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_709.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_709.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_709.jpg,0.15,1,0,30.18434
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_779.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_779.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_779.jpg,0.3,1,0,30.16932
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_848.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_848.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_848.jpg,0.5000001,1,0,30.14519
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_922.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_922.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_922.jpg,0,1,0,30.18086
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_54_992.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_54_992.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_54_992.jpg,0,1,0,30.18708
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_065.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_065.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_065.jpg,0,1,0,30.18942
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_136.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_136.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_136.jpg,0,1,0,30.19017
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_208.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_208.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_208.jpg,0,1,0,30.19032
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_283.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_283.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_283.jpg,0,1,0,30.19028
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_356.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_356.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_356.jpg,0,1,0,30.1903
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_431.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_431.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_431.jpg,0,1,0,30.19032
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_506.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_506.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_506.jpg,0.2,1,0,30.17992
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_576.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_576.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_576.jpg,0,1,0,30.18473
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_646.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_646.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_646.jpg,0,1,0,30.18973
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_716.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_716.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_716.jpg,0,1,0,30.19018
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_784.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_784.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_784.jpg,0,1,0,30.19027
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_853.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_853.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_853.jpg,0,1,0,30.19027
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_926.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_926.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_926.jpg,0,1,0,30.1903
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_55_996.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_55_996.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_55_996.jpg,0,1,0,30.19029
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_56_068.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_56_068.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_56_068.jpg,0,1,0,30.19024
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_56_139.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_56_139.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_56_139.jpg,0,1,0,30.19031
E:\Behavioural Cloning\IMG\center_2022_03_02_00_56_56_209.jpg,E:\Behavioural Cloning\IMG\left_2022_03_02_00_56_56_209.jpg,E:\Behavioural Cloning\IMG\right_2022_03_02_00_56_56_209.jpg,0,1,0,30.19029
